StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,chatGPT,politic
12/09/2024 15:33,12/09/2024 15:40,IP Address,107.77.206.174,100,413,TRUE,12/09/2024 15:40,R_5WKVpz7zQTCujKh,,,,,41.8764,-87.6133,anonymous,EN,I consent to my participation in the study,6460181fc3a15babdad7bf3e,92.702,92.702,121.393,1,This video describes how congress works and how bills are passes and blocked.,,,,,,2.113,79.023,272.542,4,"For me, abortion is wrong on several levels. As someone who was adopted, my view is there are way too many families being denied the right to have children through adoption. And this is being overlooked in the current debate. There is no such thing as an unwanted child. Doesn't matter if the child isn't perfect, is the product of rape, or whatever. There are lots of parents longing to raise a child who will never have that opportunity. The loving choice is to not kill that defenseless unborn child, but rather to give birth to him/her and then place that child into the hands of adoptive parents. I whole heartedly agree with Roe v. Wade being overturned. Every woman should have the right to choose - adoptive mothers included.",No,Republican
12/09/2024 15:28,12/09/2024 15:40,IP Address,35.150.42.20,100,703,TRUE,12/09/2024 15:40,R_6oX3L4tzOQcvjFf,,,,,32.9071,-97.4257,anonymous,EN,I consent to my participation in the study,62b2132a781ad15631672d81,,,,,,25.146,206.895,208.983,7,It was a cautionary video about people antagonizing the 2 sides to be hateful to each other,3.133,463.307,472.467,20,"I believe that abortion may be needed in certain cases. Rape, incest or a threat to the Mother's life. I believe that abortion is being used too widely as a form of birth control. I feel it has become too ""normal"" and not something that is utilized as a last resort in extreme cases.  I agree that women should have a say in what happens to their body, but I also believe in personal responsibility.  It seems a bit extreme to want to declare ""my body my choice"" while having the ability to snuff another upcoming life. Personaly, I myself have had an abortion about 20 years ago. The guilt has always stayed with me, regarding my choice and I feel that noone ever talks about that. ",No,Republican
12/09/2024 15:22,12/09/2024 15:40,IP Address,172.59.32.10,100,1075,TRUE,12/09/2024 15:40,R_1rJFfWWIueI9osq,,,,,39.953,-83.0767,anonymous,EN,I consent to my participation in the study,66c0a14266c9cefd35e468f8,105.974,105.974,224.47,1,"what/who makes up Congress, and the system of who and how bills are submitted and either passes or not.  And how the President can override any bill passed by both the House of Representatives and The Senate.",,,,,,4.717,780.23,794.198,10,"Roe VS Wade was finally aborted, so to speak, which allowed the right to an abortion, abortion was legal.  Now it has been overturned and each state determines whether or not it will be allowed. No where in the Bible does God allow termination of a life, whether in side or outside of the womb.  I do not know if it will displease Him, but I do struggle with knowing that and my belief that in cases of incest, rape or if the pregnacy is in the tubes (which would mean certain death to the woman if not aborted) that abortion is allowed within the first 4-6 weeks of birth.  It is of my opinion that it is a decision that a woman of faith should do, she will live with guilt the rest of her life. ",No,Republican
12/09/2024 15:36,12/09/2024 15:40,IP Address,172.59.69.109,100,282,TRUE,12/09/2024 15:40,R_3jvyO9GCm6Y9U8n,,,,,30.2903,-81.5092,anonymous,EN,I consent to my participation in the study,5b6ed3659c7d700001ed4776,88.207,88.207,112.047,1,that bills are hard to pass when one party dominates either the house or senate,,,,,,2.26,96.265,147.578,3,"i believe every woman should have a choice on her body and if she wants to have a child. i do also see the other side of it and that an innocent baby is being killed, but if a woman is not ready to take care of a child than i think the baby would grow up in a disadvantage either way so it should be the woman to decide if she wants to have a baby or not. it is her body and it should be regulated and owned by her and not by a law",No,Independent
12/09/2024 15:31,12/09/2024 15:41,IP Address,142.255.122.76,100,570,TRUE,12/09/2024 15:41,R_1dKsqQRREjITIgR,,,,,40.6631,-73.7601,anonymous,EN,I consent to my participation in the study,65ca9c729a13f898ae374552,5.741,149.403,173.129,13,The video was about the relationship between the house the senate and the president when it comes to passing bills.,,,,,,1.583,207.76,374.934,6,"I believe that abortion is murder in context of a Christian, biblically based world view. I feel like the state and federal taxes shouldn't go to something that is completely against many people's beliefs. There are health related side effects to abortion that harm the woman's body. Also, the promotion of abortion leads to moral decay in society. The majority of abortions are not performed as a result of rape or incest, but because of promiscuous sexual lifestyles promoted by the media. This causes societal instability across the board, particularly the breakdown of families. This can be seen clearly in the black American community. It is extremely problematic that abortion is pushed on the black community so much, and I believe that it's a form of genocide.",No,Independent
12/09/2024 15:34,12/09/2024 15:41,IP Address,76.37.252.9,100,387,TRUE,12/09/2024 15:41,R_3D1hySjFtHLvtfc,,,,,43.2318,-77.6607,anonymous,EN,I consent to my participation in the study,660c77dde93bf0750a18a235,,,,,,102.306,141.465,143.487,3,"Not letting hateful people manipulate you by various methods, particularly online but rather focus on our commonalities.",5.764,206.804,208.828,8,Personally I believe it should not be allowed unless in certain circumstances. It should be at the state level for those closer to a certain demographic can vote as they see fit and not a 1 rule for all. People still have a choice in that they can abstain from sex or take better precautions. We are grown adults that know the ramifications of our actions. You should not have the ability to dictate you outcomes after an action. Like a life long smoker dying of lung cancer should not be able to sue a cigarette company. It is widely known and accepted that smoking will/can cause cancer. Don't blame someone else for your actions.,No,Republican
12/09/2024 15:36,12/09/2024 15:41,IP Address,45.46.199.47,100,307,TRUE,12/09/2024 15:41,R_3VfkiWqy3BJYa5z,,,,,43.0908,-77.4348,anonymous,EN,I consent to my participation in the study,666b44ed662a3864dc13b118,136.161,137.119,144.267,2,How laws make it through congress.,,,,,,2.333,44.198,79.369,3,"The United States is a republic.  That means each of the 50 states can decide for themselves if they want abortion or not.  This is the way it should be, the way it was meant to be.  having a federal law about killing babies is not really what we need, why not just leave it up to the individual states and let each population decide on a granular basis what is best for them",No,Republican
12/09/2024 15:35,12/09/2024 15:41,IP Address,161.77.212.23,100,365,TRUE,12/09/2024 15:41,R_14Kkdb688q7lUK5,,,,,42.0986,-72.5931,anonymous,EN,I consent to my participation in the study,64033a264f80a5a13a498c8e,,,,,,2.908,268.022,271.005,10,"The video discusses how hate pushers use manipulation and emotional tactics to deepen societal division and weaken democracy.



",3.084,46.309,50.137,3,"Abortion is a deeply complex and polarizing issue in the U.S., intersecting with moral, ethical, and legal debates. Supporters of abortion rights emphasize bodily autonomy, arguing that individuals should have the right to make decisions about their own reproductive health, particularly in cases of rape, incest, or when the mother's health is at risk. Opponents often frame their arguments around the sanctity of life, viewing abortion as morally wrong. The legal landscape has been shaped by landmark decisions like Roe v. Wade, which was overturned in 2022, shifting abortion laws back to individual states, leading to a patchwork of varying access across the country.",No,Republican
12/09/2024 15:35,12/09/2024 15:41,IP Address,73.171.180.121,100,375,TRUE,12/09/2024 15:41,R_1CY0tib8HR8cHzH,,,,,30.3668,-81.5873,anonymous,EN,I consent to my participation in the study,6234790e93ccbf5fc88ad4fe,142.754,142.754,163.537,1,How Congress is set up with House of Reps and Senate.,,,,,,4.968,4.968,169.555,1,"I feel it should be left up to the states to decide its legality.  I am pro-life but feel that abortion should be legal in all cases of rape, incest and if the health of the mom is in jeopardy.  I am highly against people using abortion as a 'birth control' method or just 'getting rid of it' because it's more convenient.  I do feel that there should be an easier way to choose adoption and help the mother to pay for pregnancy services, especially if she doesn't feel ready or want to have the baby.  There should be an easier way, too, for the family to help pay for and take care of an unwanted child.  I feel there should be NO federal funding for abortions and that if your state doesn't allow abortions, you can easily travel to another state where abortion is legal.  In no case full term abl",No,Republican
12/09/2024 15:29,12/09/2024 15:41,IP Address,24.163.27.8,100,744,TRUE,12/09/2024 15:41,R_5fxFWpGUonb3nJk,,,,,36.033,-80.3916,anonymous,EN,I consent to my participation in the study,663bc78820f8922207fbb91a,101.322,101.322,127.198,1,The video was about Congress and how it works.,,,,,,12.924,527.638,543.439,18,"I am pro-life and do not believe that abortions should be legal. Life begins at conception, and I think that babies in the womb have just as much of a right to life as those outside the womb. Abortions not only take innocent lives, but they also cause so much hurt and pain to the women (and men) who have had them. Abortions should not be a birth control option under any circumstance. ",No,Independent
12/09/2024 15:35,12/09/2024 15:42,IP Address,97.90.169.13,100,414,TRUE,12/09/2024 15:42,R_1GT8XQhXhR0Q7YZ,,,,,36.4038,-78.9706,anonymous,EN,I consent to my participation in the study,63e05d757d2583ffc71c74d7,13.356,95.715,142.584,7,Discussed the different parts of Congress and how they pass legistlation.,,,,,,2.717,174.629,250.742,5,"As a Christian, I do not believe in abortion. I looked at it as murder innocent lives. This garbage that it is a woman's reproductive right is nonsense. What about the rights of the unborn? Whether people for it believe it or not, a baby is a human from the time of conception. A woman only carries a child for nine month and then that child grows up and lives for years (hopefully) as a human being on its own. I am totally against abortion and from someone who wanted more children, it makes me sick to see how easily people throw away an unborn child because of their choices. It has been made too easy to do so. ",No,Independent
12/09/2024 15:37,12/09/2024 15:42,IP Address,72.206.108.25,100,327,TRUE,12/09/2024 15:42,R_7nbdAMoKEK7jWiR,,,,,41.2132,-96.1668,anonymous,EN,I consent to my participation in the study,5ca62f5c6c03070001147eec,92.752,120.056,130.895,2,The video was about Congress (Senate and House of Representatives) and how bills are passed or not passed.,,,,,,2.436,2.436,167.868,1,"My views about abortion and its legal status in the USA is that I do not feel it should be so easily used.  We have the morning after pill that I think should become available over the counter or wahtever to make it easily available to women.  The day after sex (or a couple of days), the woman can take it.  I do not think waiting until 6 weeks is a great way to decide to murder a child (and yes, it is a child).   I get frustrated with people spouting fetus and it's not a child.  Yes it is.  It's not like a puppy is growing in there.  It's a person!  I do think if a woman was raped, there is something seriously wrong with the child, or the mother's life is in danger, then abortion is an option.  Otherwise, there are plenty of measures out there to use to not becoming pregnant!",No,Republican
12/09/2024 15:33,12/09/2024 15:43,IP Address,174.48.217.141,100,574,TRUE,12/09/2024 15:43,R_7je3pLtFstpTCV1,,,,,25.761,-80.2325,anonymous,EN,I consent to my participation in the study,66cd392e838ef435024cc78e,,,,,,4.592,152.731,153.681,11,People turn in against each other.,6.693,328.447,357.028,12,"Abortion hast be illegal, we do not have power over own body, we have been created image and likeness of God, He is our creator, Abortion is assassination, is kill a human being since is an embryo. I respect every choice, I hope it won't have repercussions later. Every woman has the responsibility to take care of herself, there are hundred of methods like condom, pills, injections   ",No,Independent
12/09/2024 15:26,12/09/2024 15:43,IP Address,172.58.118.147,100,1028,TRUE,12/09/2024 15:43,R_7msj45SF0WnTDJn,,,,,33.7256,-117.9119,anonymous,EN,I consent to my participation in the study,666ac51edeb87bbe70213d94,48.501,275.583,342.864,2,The Congress and how laws can be passed.,,,,,,61.405,398.333,453.044,11,"Abortion is the termination of a human life, starting at conception. Life begins at conception and the unborn fetus has a right to life and should be protected by the law. I believe that abortion is morally wrong and should be limited or prohibited by the law, except in rare cases like saving the life of the mother. There are alternatives to abortion such as adoption. Why end a life when someone out there is in need of it. Many couples are trying their best to conceive to no avail so they are willing to adopt.",No,Democrat
12/09/2024 15:33,12/09/2024 15:43,IP Address,69.40.67.11,100,596,TRUE,12/09/2024 15:43,R_5QSk8NJTjcnLASR,,,,,40.787,-97.2865,anonymous,EN,I consent to my participation in the study,66dce6f354292410323f0501,6.097,153.548,163.473,5,It was about understanding what Congress is and how the bills may or may not be passed as a law.,,,,,,7.201,272.543,327.775,5,"I believe abortion should be limited. If the mother or baby have any health issues, then the abortion should be allowed to happen. But if the mother and the baby are very healthy, then there should not be any abortion allowed. The baby is a human and should have rights from the conception. The mother and father should have taken precaution to no make a baby. There are many was and devices that can prevent a baby. There is even a day after pill to prevent a baby. So, I don't believe there should be an abortion when the mother and baby is healthy. Even if someone was raped. Because she can use a day after pill to prevent the pregnancy and baby.",No,Prefer not to answer
12/09/2024 15:37,12/09/2024 15:43,IP Address,172.59.32.136,100,350,TRUE,12/09/2024 15:43,R_3BzYvjSOmwxgxxx,,,,,39.953,-83.0767,anonymous,EN,I consent to my participation in the study,56b0ac5fe8b677000cdc0a34,,,,,,27.951,27.951,91.76,1,how political polarization is driving us to be more mean to each other.,2.932,176.72,224.603,5,i think it is wrong to have an abortion.  i believe that it is murder and ends a life.  i thnk that it should be up to each state as to whether they allow abortions in their state.  it should be the vote of the people not a government.  doctors shouldnt be forced to do them if they are against it also just because it is legal.  it stops a beating heart.  it takes the life of a baby.  the baby didnt get a choice.  ,No,Republican
12/09/2024 15:25,12/09/2024 15:43,IP Address,140.150.168.114,100,1089,TRUE,12/09/2024 15:43,R_6ENgZVH4WwR6HCh,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,669a55b24cc0b2f6d22e5770,,,,,,68.346,398.289,400.553,19,"it was about political issues, hate pressures and democracy",55.001,399.51,456.89,15,"abortion is a divisive issue in the USA and has a lot of health and political activists engaged in conversations of it. a lot of people predominantly women have raised concerns on the topic of illegality to the abortion bill with lots of reasons against it's implementation. Women activists and feminist have also added their voices to the crusade to allow them make their own choices to their bodies as they have a right to get pregnant or not and to terminate their child if they so wish medically or not.
some states have passed the legality of abortion, other have but with restrictions to providers and exceptions on the term of pregnancy, others still illegality with restrictions. these show that abortion laws vary from state to state and thus the views of people differ on the same topic on ",No,Independent
12/09/2024 15:39,12/09/2024 15:44,IP Address,75.27.10.130,100,285,TRUE,12/09/2024 15:44,R_70uzYYptgBOEfoO,,,,,39.6757,-86.0694,anonymous,EN,I consent to my participation in the study,5f675a08b51c00065fdbe3db,,,,,,1.63,50.531,99.565,2,"The video was about polarization in our modern society in regards to politics. There is a group of people who could be called ""hate pushers"" who are continuing to try and drive people apart by focusing on everyone's differences.",1.14,1.14,164.828,1,"In my opinion, abortion is a tough topic in a political sense and legal sense. My personal view on the subject is that abortion is a bad thing, but I can see both sides of the argument. I see where abortion should be legal in circumstances where a woman has been raped, for example. I can see why restricting these abortions could be seen as controversial. There are also times where there may be a medical need that has arisen that would require an abortion. However, this is such a touchy subject and requires more knowledge than I have on the particular situation. I think there are times where abortion could be seen as something that is necessary so I think ultimately a woman should have the right to choose. However, I think if the law is not specific enough, there could be confusion.",No,Republican
12/09/2024 15:34,12/09/2024 15:44,IP Address,35.145.160.3,100,616,TRUE,12/09/2024 15:44,R_7jNy7csPsdy3n3N,,,,,28.0823,-82.7297,anonymous,EN,I consent to my participation in the study,6669ac3a5ac5b04e8f0d61d5,4.849,96.273,197.504,5,"Congress being both senate and house.  They both can create bills, but both have to approve them to move to the president.   We may think they get nothing done, but it because they often work against each other.  The founding fathers made it difficult for laws to change so that everyone will be treated fairly.",,,,,,2.566,281.08,385.236,19,"Abortion is killing a baby that is in their mother's womb. Legality is set by each state.  Some states allow only early term abortions, which is heartbreaking and can be very damaging to the mother's psyche long term.   Some states also allow the late term abortions, where the baby could be born alive and survive, but instead they kill the baby while it is in the birth canal deeming it dead at birth.   This should be a crime.  
",No,Republican
12/09/2024 15:24,12/09/2024 15:44,IP Address,154.7.225.32,100,1185,TRUE,12/09/2024 15:44,R_5Ii1v4jJIHW6yr9,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,66cea089dbff6a0f33e77e9c,359.852,361.145,439.124,2,"The video is about how laws are passed in the USA, the processes it has to go through. ",,,,,,10.268,490.107,502.289,14,"I believe every baby, whether born or yet to be born, deserves the opportunity to live. It goes against the laws of God and humanity. Abortion ends an innocent human life and should not be legal. Life begins at conception, and the unborn has a fundamental right to exist. Abortion causes physical and emotional trauma to women and goes against the medical principle of ""not harm."" The Constitution does not guarantee a right to abortion, and states should be free to restrict or ban the practice. Alternatives like adoption provide better solutions for unplanned pregnancies. Permissive abortion laws have led to the loss of millions of potential lives. Protecting the unborn is a moral imperative that upholds the sanctity of human life.
",No,Republican
12/09/2024 15:40,12/09/2024 15:44,IP Address,71.190.254.199,100,263,TRUE,12/09/2024 15:44,R_51ix0M1JSotyHPL,,,,,40.8549,-73.2157,anonymous,EN,I consent to my participation in the study,66ccdfaee9ee00c604629b06,80.905,81.458,112.565,2,"Congress is made up of the Senate and House of Representatives, each of which can pass a bill, but also have the ability to block a bill by the other group.",,,,,,2.408,134.027,135.023,7,"I believe that abortion should only be legal in certain circumstances. I believe if the mother has been raped, was victim of incest, or is at risk of health complications, then it should be a legal act. I believe that contraceptives are very very effective, and if a woman gets pregnant 'by mistake' this isn't a good enough reason to have an abortion. My wife and I have had many miscarriages, and as a result, this has shaped my views on the topic.",No,Republican
12/09/2024 15:35,12/09/2024 15:44,IP Address,104.245.135.128,100,544,TRUE,12/09/2024 15:44,R_5E13aUfXNiVbsh2,,,,,46.6165,-120.7094,anonymous,EN,I consent to my participation in the study,66718efa0b149d540c89a9fa,3.783,98.171,122.555,3,Gridlock passsing bills in Congress and why it is important the congress structure.,,,,,,3.888,212.592,319.907,4,"If a person believes in absolute truth, the truth standard will be the measure of what is right or wrong.  Globally, we have evidence that we have an absolute moral truth in grained in all society.  We subconsciously know that murder is wrong.  It is scientifically proven that a fetus is a separate human being and not just a glob or just part of the mother.  From the evidence, abortion is murder is therefore morally wrong by the global truth code irrespective of whether the law is for or against it.  Our own national law punishes murder, therefore if unborn children's murder is not viewed or treated as such, it would be a huge injustice to the already convicted murderers in jail as well as undermines the social, justice, and moral authority of the nation's society and law structure.",No,Republican
12/09/2024 15:23,12/09/2024 15:45,IP Address,98.109.174.181,100,1366,TRUE,12/09/2024 15:45,R_3IIS8ZDqIzNSYYp,,,,,40.8897,-74.4847,anonymous,EN,I consent to my participation in the study,5e51c83155087a204d8e7f1f,,,,,,6.676,285.674,287.978,11,"This video wants people to focus on our similarities rather than our differences, and because of this view, the video warns against watching videos that show ""hate pushers"" who drive people apart rather than push them together.",4.279,949.257,1012.745,36,"I am a 77 year old, white, 2nd generation Sicilian American, Roman Catholic female who has always lived in the United States.  I attended Catholic schools in the 50""s, and was taught by nuns. I definitely believe that my background influenced my ideas and attitudes.  I remember grade school lessons where the subject was: what do you do if a woman is pregnant but she would die unless the baby was aborted? The answer was always the same .... you save the baby and pray for a  miracle to save the woman.  Fast forward to the present.  My husband says I was brainwashed, but my views are still the same. I could never, ever kill the baby.  I absolutely believe life begins at the moment of conception,  and so to me, abortion is murder. I was thrilled that Roe v Wade was repealed. God bless the USA.",No,Republican
12/09/2024 15:39,12/09/2024 15:46,IP Address,154.17.152.109,100,373,TRUE,12/09/2024 15:46,R_3aKntB50cv53rED,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,66847ba6880211797d6bb92d,,,,,,5.089,101.558,144.179,3,"not letting the hater pushers win, unity is best even with our different political views",2.282,165.266,165.848,7,"i want abortion to be illegal, abortion being legal will encourage people to make choices without considering the future of the choices, it is best we let them know what is better than do damage control. i am a Christian and i will like people to understand the word of God and be holy , it also means that when a baby is formed even as a clot of blood, it is noted to be human and must be treated as such, this means that when an abortion takes place, murder has taken place also ",No,Republican
12/09/2024 15:33,12/09/2024 15:46,IP Address,98.166.160.96,100,796,TRUE,12/09/2024 15:46,R_1xdBAjYFpTBfI4N,,,,,36.8592,-76.2729,anonymous,EN,I consent to my participation in the study,5e405a1cfce14d29997364da,,,,,,55.458,206.75,215.866,2,The video talks about the need to focus on similarities rather than differences.,4.911,439.67,499.056,10,"In some parts of the USA, abortion is legal. Centuries ago abortion was an illegal act in the USA but the same cannot be said for recent years. An abortion can take place when a pregnant woman's health is at risk. I think that abortion should happen due to relevant reasons. People should give concrete reasons why they want to get rid of their pregnancies. We should not support people who want to get rid of their babies without any tangible reason. ",No,Democrat
12/09/2024 15:33,12/09/2024 15:46,IP Address,98.5.148.228,100,804,TRUE,12/09/2024 15:46,R_73FHocuq7F7AxS9,,,,,42.9705,-78.7498,anonymous,EN,I consent to my participation in the study,6663abbf8eb7aea11b04f1be,10.492,146.614,155.48,7,This video was about how the senate and house functions in our government regarding passing new laws. It described the reason for gridlock as actually being a good thing as this is what the founding fathers intended in order for big changes to be made.,,,,,,0.855,525.153,560.03,11,"I believe that life begins at conception and that each life is created in the image of God (Genesis 1:27). Therefore, abortion is the taking of innocent human life. I believe the only exception is to prevent imminent death of a mom. All human life has intrinsic value and deserves protection. An unborn child is a separate human being and has separate human rights. I am in full agreement with the recent Supreme Court's decision to overturn Roe v. Wade to return the authority to regulate abortion to the states. ",No,Republican
12/09/2024 15:21,12/09/2024 15:46,IP Address,154.6.179.106,100,1525,TRUE,12/09/2024 15:46,R_5MrFA0SHpiDe4nT,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,662f9da0535530ae6ec15cb9,,,,,,14.742,296.999,381.715,3,The video was about people who incite hatred online by turning people against each other based on their different political views. ,280.069,384.516,662.191,10,"I strongly believe that abortion should be made illegal in the USA. My opinion comes from both a moral and ethical stand point. As a Christian, I believe that abortion is murder, which is very immoral. I also believe that it is unethical for the medical practitioners who encourage women to undergo these procedures without fully disclosing the possible dangers. Now, in the case where termination of a pregnancy is necessary in order for the mother to live, we can make an exception. Women should be encouraged to use other forms of birth control in order to avoid having to find themselves in situations where abortion is considered an option. ",No,Republican
12/09/2024 15:41,12/09/2024 15:46,IP Address,173.17.126.74,100,303,TRUE,12/09/2024 15:46,R_5l3RxHphOqoSiMH,,,,,39.0122,-87.7449,anonymous,EN,I consent to my participation in the study,669c13abec22054c1cce02e2,98.362,98.362,131.58,1,"What is Congress, and why is it so difficult to get laws passed when there are two different parties controlling Congress.",,,,,,2.05,2.05,113.847,1,"I am totally against abortion unless it will save the mother's life.  I think Pres Trump did the right thing making it a states issue, because it gives more control to the people in each state than when the government made it a Federal right.  I do not believe we should have to pay for someone to abort their child unless it is a medical emergency.  Abortion is not health care.  ",No,Independent
12/09/2024 15:42,12/09/2024 15:47,IP Address,24.127.180.222,100,271,TRUE,12/09/2024 15:47,R_52YolXPc7g5fDwq,,,,,42.331,-83.3785,anonymous,EN,I consent to my participation in the study,62fbeca46caf4abaaf74b5f1,,,,,,28.754,89.377,111.429,2,that we should focus on what we have in common and not on disagreements.,2.428,115.999,142.773,2,"I think taking an innocent life is wrong. I think with all of the birth control available  there should be virtually no abortion. Referring to a fetus as a clump of cells attempts to hide the fact that it is a human life. My body my choice is not a thing, it's not YOUR body that you are ending the life of. People will do what they want but it does not make it any less wrong in my opinion.",No,Republican
12/09/2024 15:36,12/09/2024 15:47,IP Address,70.237.103.216,100,635,TRUE,12/09/2024 15:47,R_17txWsYMEXvnaaB,,,,,33.9707,-84.3247,anonymous,EN,I consent to my participation in the study,66859c91605670ac9d1c2e03,,,,,,8.315,70.459,95.851,4,The video I watched was about politics.,5.138,362.416,498.102,10,"Abortion in the U.S has long been a contentious issue, especially since the Supreme Court's decision in Roe v. Wade in 1973, which established a woman's constitutional right to choose an abortion. The 2022 ruling in Dobbs v. Jackson Women's Health Organization overturned Roe, returning the power to regulate abortion laws to individual states. This led to a paperwork of legal statuses, with some states restricting or banning abortions and others maintaining or expanding access.",No,Democrat
12/09/2024 15:41,12/09/2024 15:47,IP Address,97.100.112.89,100,336,TRUE,12/09/2024 15:47,R_6FlFNAz7FfOhY9l,,,,,28.5274,-81.6012,anonymous,EN,I consent to my participation in the study,66d66372fc73f0a13543df25,,,,,,109.86,109.86,176.799,1,"During a time where political opinions are being expressed by our Democratic and Republican nominees, hate pushers from social media will constantly use degrading and crazy language to bring people down and pull Americans apart rather than unite them.",2.33,109.305,131.671,9,"I feel that abortion should be illegal in most cases but legal for the extreme cases like incest, rape, or sexually abusive relationships. I think there should be access to IVF and fertility methods to help families grow. The abortion law should not allow an abortion beyond 10 weeks, as I do feel at that point most women are aware they are pregnant and can make a decision on behalf of the baby and their own bodies.",No,Republican
12/09/2024 15:36,12/09/2024 15:47,IP Address,98.97.14.87,100,669,TRUE,12/09/2024 15:47,R_7VOreSD2GVIrN6P,,,,,41.8874,-87.6318,anonymous,EN,I consent to my participation in the study,5b55eeb26a1fa9000103b417,92.623,92.623,149.042,1,The video was about the setup of Congress and how bills get passed or not passed based on which party holds the House of Representatives and the Senate. ,,,,,,3.601,243.59,456.387,5,"I am pro-life however, I do believe in extenuating circumstances like rape, incest and the health of the mother. As far as the legal status in the USA, Roe vs. Wade was overturned by the Supreme Court putting it in the hands of the states, meaning we as individuals vote or already voted to pass abortion or ban it in our states. It means that we have more control over the issue. In my state, it was passed because that's how the people of my state voted. In other states, the people voted to ban it except in certain circumstances. This is a hot topic in the US right now. Women are worried about their right to choose. Women who live in a state that bans abortion have the right to travel to a state that allows it and still be treated.  While inconvenient, it's how the people of their state vote",No,Republican
12/09/2024 15:31,12/09/2024 15:47,IP Address,154.7.225.199,100,989,TRUE,12/09/2024 15:48,R_59iSJ7s5nbRRfpQ,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,66afe545092c20701c875a49,21.758,202.538,240.209,11,The video was about congress and types of groups that represent the congress,,,,,,6.202,645.4,651.187,17,"I do not accept the legalization of Abortion, I feel it is a way of taken another person's life, Most teenagers who indulge in sexual activities and get pregnant should be encouraged to give birth rather than terminating the pregnancy, If a woman is raped the government should take care of the child.  Abortion should be discouraged since it can cause the death of both the baby and the pregnant women, Abortion can damage the womb of a woman ",No,Republican
12/09/2024 15:43,12/09/2024 15:48,IP Address,108.196.238.136,100,262,TRUE,12/09/2024 15:48,R_3NvIit1zIFKpszL,,,,,33.1575,-96.4949,anonymous,EN,I consent to my participation in the study,66c49506c24e39d11f5d89fc,11.936,82.991,91.933,5,The video was about what Congress is. Congress is made up of the House of Representatives and the Senate.,,,,,,2.664,154.436,155.19,3,"My personal views of abortion generally are against it.  I am pro-life except in the cases of rape or abuse.  There are plenty of options for those that do not want the child they are pregnant with.  Again, unless raped or abused, I believe if you are old enough to choose to have sex, you are old enough to know the possibility of getting preganant. I am against late-term abortion because that is essentially murdering a child at that point. ",No,Republican
12/09/2024 15:39,12/09/2024 15:48,IP Address,47.39.197.3,100,532,TRUE,12/09/2024 15:48,R_7AG4Apetno0F6pX,,,,,33.9588,-83.4384,anonymous,EN,I consent to my participation in the study,6628386345ad0208e8284ae3,4.207,122.535,162.437,18,"How the our democratic system works with passing laws and bills, the process",,,,,,2.821,218.821,326.01,9,"Well I could share my opinio, but I'm too old to do that so I'm just going to share facts. I had a close friend that was 1 months away from being a father. Unfortunately his baby mama had a miscarriage and he was devastated. He's still dealing with that pain. He hasn't fully been able to heal. My point is he wouldn't be so messed up over a non existent life. A life is a life and we shouldn't be able to thow it away as easily as an unfinished meal. God is Good, and we are all thankful to be born. We say that life is precious until it's inconvenient, that's crazy and inhumane",No,Republican
12/09/2024 15:36,12/09/2024 15:48,IP Address,108.235.36.75,100,687,TRUE,12/09/2024 15:48,R_3zGdJQD44UkW3cC,,,,,34.1416,-80.8886,anonymous,EN,I consent to my participation in the study,66ccfa3cfc697fe40b3009ce,,,,,,33.501,205.829,210.315,8,This video is about the hate pushers who use social media as a tool to increase hate among people and push them to think negatively about a specific person or event. ,1.493,447.357,448.478,21,"I am against the abortion, which is ""pro-life."" Right now, the percentage for ""pro-choice"" is 54% and ""pro-life"" is 41% on abortion, according to a report on Gallup.com, and currently 63% say abortion should be legal, while 36% say it should be illegal. I personally think every life is valuable, and it is unsafe to get abortion in second or third trimester. Abortion will result in higher maternal mortality and morbidity and put the pregnant women at risk. ",Yes,Republican
12/09/2024 15:38,12/09/2024 15:48,IP Address,174.240.64.96,100,609,TRUE,12/09/2024 15:48,R_1hPnC8GxPv6PdxT,,,,,28.6344,-81.6221,anonymous,EN,I consent to my participation in the study,5c6f64cdcacbc8000113ed19,8.913,201.088,212.426,19,The difficulty in passing laws that have to be approved by both the Senate and Congress..,,,,,,9.676,286.228,342.662,16,"I myself am against abortion because the egg and sperm unites upon conception forming a fetus child which is a human being so abortion to me is the murder of that human being...there are alternatives to abortion such as adoption or taking preventative measures to assure no pregnancy occurs...there are many parents who are unable to conceive who can cate for a child ..........,...................................................................
...
..",No,Independent
