"ResponseId","affective_pol","stance_pls","TOXICITY","NUANCE_EXPERIMENTAL","REASONING_EXPERIMENTAL","RESPECT_EXPERIMENTAL"
"R_6PlJns9W0NfZKJb",0.5239106813526994,-0.372525029843604,0.05280026,0.77499986,0.6916872,0.8550009
"R_6PiUT9oeeZFi5LY",0.5228386530381723,-0.3808815070427764,0.30464804,0.64911884,0.7547452,0.5316094
"R_6MAkWytu85NpRSz",0.529067172435042,-0.45819128248456253,0.014890783,0.85153663,0.8708807,0.78959906
"R_7phW1NxQr0sF2XW",0.5252457945537625,-0.4339581642682485,0.11057663,0.66993463,0.7845626,0.68630207
"R_1Ppl6ZL6JdKwfBP",0.4873018827231988,-0.3273611216056959,0.1100022,0.54043245,0.589763,0.71938
"R_7K2Vs3wxnsjTHMd",0.5594245781585641,-0.41931918676099306,0.36456755,0.51181585,0.5930008,0.37803748
"R_3wuGJl9ZlyOjIUp",0.5643247828115997,-0.4332321867391514,0.1460314,0.7609521,0.8817194,0.80927426
"R_6ajlA1rZhSY0xq1",0.5331355635989444,-0.36931864735528835,0.20009702,0.7018808,0.78700876,0.65179896
"R_7K8vznhyjqcBarj",0.5310955733742423,-0.4469348438806308,0.06500591,0.740459,0.725853,0.67523175
"R_3HiEhe2uCVdwShy",0.5399367744744815,-0.4123877236097287,0.06500591,0.74848187,0.7335797,0.87175035
"R_5QsTsZwFAJpFTcy",0.567050054001062,-0.34596334512630683,0.05725329,0.74671274,0.7882295,0.7487325
"R_6Piw9R5mtuV0DP8",0.5473792463121671,-0.4182620614325001,0.2412222,0.89834946,0.9107895,0.8210763
"R_7YbRHgiVHWmujwL",0.540409115233495,-0.43925792933219343,0.4850187,0.46600878,0.680149,0.679965
"R_5I75IqATUQUWYLB",0.5255751707793421,-0.4298079007566005,0.09112182,0.7850241,0.72937024,0.618977
"R_71B6bV9qrco8Xal",0.4898042694750194,-0.3872028224518829,0.25462922,0.7961262,0.76227844,0.80544615
"R_5y4tnZsvWtLbbpT",0.5326975474619458,-0.3498382494177023,0.19694418,0.83934325,0.77348167,0.54630834
"R_6rqZV1Mn7e5GOPq",0.538018379437449,-0.40178819184836245,0.20195828,0.54248947,0.6427725,0.83409387
"R_33FvsDJmdB95AZP",0.5674468080370715,-0.34840104699232965,0.2854869,0.8301572,0.83570313,0.548159
"R_5ODLqTBtLjisxGl",0.5637192894714085,-0.41137955960466144,0.11398677,0.84830356,0.64353657,0.68471515
"R_1NEBm9Q0U5pBTTw",0.5298631457038548,-0.36356899036428547,0.09033044,0.8450565,0.57923037,0.49380696
"R_1Opejm0KCpJGKiy",0.5289473697284837,-0.43114235808825424,0.056758508,0.7653329,0.752185,0.7305031
"R_7WHmASCe9kUwoMg",0.5446643596923947,-0.3677068271957853,0.07608539,0.8338685,0.8368549,0.5876961
"R_34NNyHQ7qUpPjRl",0.5471451959027149,-0.46815007703821593,0.104795754,0.790123,0.7759547,0.74930567
"R_6c7rtGQE32Lr09L",0.5470085223020938,-0.3868874870632471,0.04216247,0.8335941,0.8333943,0.87071306
"R_5YeKxyCaYKjgt4C",0.5649364799751212,-0.4650116371395731,0.15822013,0.78538847,0.7759547,0.53343624
"R_66gW01T3Uh2KQro",0.5517468209067261,-0.32245469937210436,0.22177623,0.865629,0.6808723,0.68630207
"R_7QYyGGvuW0qReGp",0.5036028105987872,-0.36571006693336244,0.07687678,0.49563363,0.7173793,0.6379401
"R_7OZMVNRHSnr7OMe",0.59878346019996,-0.320469192949062,0.16158698,0.847493,0.8299177,0.63030756
"R_7U5DaMaefHeZLTR",0.5278833711371861,-0.38094568705023873,0.11212669,0.6971859,0.706008,0.8314286
"R_5rkRbhvT1syEjKj",0.5144820987400254,-0.4328806912471967,0.11088664,0.79939884,0.752185,0.7538996
"R_3tajFhCTD93jrfn",0.5927582775280872,-0.3371629204511336,0.2667042,0.6135371,0.64506394,0.42020884
"R_6Xj6dqQ63RkAOzp",0.5003223062525787,-0.305560501586012,0.1140901,0.7764588,0.52709526,0.45884904
"R_1GQkmvL05iqB8Fb",0.5197766313363822,-0.32489234464077654,0.13214645,0.8222446,0.81821704,0.4111868
"R_5XcBYkIe5eOzkMa",0.5092553891614575,-0.4425690951097568,0.063423134,0.6385043,0.7547452,0.6564528
"R_7llQSn1xK4zfl5a",0.5270164791188007,-0.3640924260540366,0.07054565,0.8721589,0.8848906,0.86227566
"R_3qqVqvZ6JKmZ8wK",0.5567273229448303,-0.3282001871397499,0.23271075,0.85153663,0.8664323,0.44598937
"R_1P6Juh9NPvmqcRF",0.5420690178838989,-0.33497577100123205,0.09351514,0.91357505,0.9126629,0.71787465
"R_1X67gwr0GEo3p2l",0.5753424173055196,-0.3713066050010999,0.039462693,0.7784645,0.8619196,0.7811269
"R_3MhP1dXa0I4KbEJ",0.535738277886293,-0.27105817315758957,0.028149333,0.8778348,0.87417555,0.67051303
"R_3MPuGu9QKyy1usQ",0.522742779881976,-0.3807565315984856,0.1269396,0.78557056,0.79430854,0.74015975
"R_3f1PijrkQaZB0Zi",0.5365632606013423,-0.4094791631481455,0.17545098,0.67964774,0.8471371,0.80015343
"R_3AZjeOTWxo5R1wo",0.5224114489835809,-0.3835256824191617,0.11450345,0.8390703,0.74310714,0.6456206
"R_1pu0iMK1JY1UAji",0.5639993191126805,-0.36929285838733716,0.0665887,0.82909906,0.6995786,0.4960202
"R_8YPRHPTUPdjUxbm",0.496391928594321,-0.24320794281806776,0.031684756,0.70000297,0.68880856,0.55745804
"R_5CkD8OJQ2SNjkmp",0.5186217041619492,-0.40713014972193107,0.18174082,0.351701,0.456999,0.78404444
"R_1B8TmSWjk4wK2MV",0.5630786462122416,-0.3671325873938661,0.29953843,0.70440835,0.77224267,0.63030756
"R_6XwqvwbThLpBUL7",0.5061714006914091,-0.34951734944765434,0.059974585,0.8879743,0.9011666,0.8647199
"R_5G1X22bOrRVpLdz",0.5601951043131201,-0.41998245871585377,0.11336674,0.8128298,0.84144264,0.63947254
"R_695O6qpZr5CL7Zg",0.5301431187541986,-0.4764242024580683,0.06817148,0.83524007,0.8516601,0.63182990000000006
"R_7MTOlbHvjrHp3A5",0.4982161638263623,-0.6182394099631526,0.017843807,0.6221608,0.63473964,0.46316698
"R_5IRyoa99KSd8rre",0.5291264188991193,-0.454897114062519,0.029799197,0.8552901,0.8848906,0.8204856
"R_3mwTpIViYTtvqJY",0.513742798577154,-0.37884303148804604,0.2330714,0.912179,0.9050664,0.83971953
"R_1ZKyiueXY8hkXzr",0.515878392621385,-0.4259326559825928,0.067380086,0.6019446,0.46447352,0.5838763
"R_5i8WIPTM2W338du",0.5363713172046819,-0.3049953514127013,0.13388206,0.85126764,0.8075405,0.64870656
"R_6f7X1qnvRJGyJWX",0.48770326491950444,-0.4279538169045368,0.05280026,0.7136931,0.67725396,0.53526586
"R_1Cs8eppPGBkvl9L",0.5614275123286373,-0.40506470835227576,0.0414203,0.8179022,0.8229188,0.7913555
"R_67yw5NSDS1ZxjRH",0.5328612702983074,-0.36690011813622514,0.1798404,0.8044863,0.7444082,0.6410067
"R_1fbFIDnMiLAxU3v",0.5362320967164348,-0.3741860844947507,0.25462922,0.742741,0.793096,0.5116181
"R_6prhPsFmma0SHWh",0.5449868493271723,-0.3589706429610284,0.09481675,0.862467,0.84600186,0.88269824
"R_8nTr6gIZAm3ZM2l",0.5533238601805607,-0.4321496612140209,0.05230548,0.6747888,0.76102644,0.8922259
"R_7EPSDsJ0TTkYBYR",0.5912720437935274,-0.37633272008816854,0.23739935,0.84668165,0.8880243,0.7694938
"R_6X4N5FHhYYezs1r",0.5283537484400871,-0.4580311219198556,0.17025198,0.8874732,0.90312505,0.8128113
"R_6ilhuie1HXrxUhc",0.5516336160153806,-0.3828055941542342,0.115658075,0.85126764,0.75089234,0.71109957
"R_3HGoOtA0CPJmNOM",0.5537075860952733,-0.44691721968826614,0.07371122,0.8814113,0.9217755,0.8412054
"R_3l3q6v9U06XC4Ip",0.5801206395716885,-0.4279907618688645,0.24763705,0.8081163,0.740501,0.5049093
"R_3XdgB5CLVwf6AOc",0.5161184786167262,-0.38839664789109035,0.112746716,0.86087966,0.8931627,0.88573223
"R_59alXfUvqBbTqj7",0.5769233081991104,-0.3041328521002127,0.2922276,0.8531479,0.86078155,0.7516008
"R_5DXmGEr4T331Da1",0.5259346435420397,-0.44022055234551566,0.1373533,0.8333194,0.85245574,0.75735354
"R_70jn3vyDmvcYhiI",0.5665725450924584,-0.4211155536009528,0.32971194,0.62984335,0.52416855,0.35827813
"R_31j87PAgp9O2OYh",0.5161572587916787,-0.43386694175363155,0.11305673,0.7986718,0.752185,0.6136608
"R_1Ei0C8MRFJ5tUhb",0.5276142902926917,-0.31905799654851996,0.1996317,0.8257658,0.7857864,0.60115284
"R_11ZbadusxDIrext",0.5357268350616479,-0.5252729484840134,0.045378547,0.73320544,0.77965313,0.8513967
"R_6FQlwmWvG7VfLJQ",0.5169648621419891,-0.4837131478650581,0.033806015,0.8248555,0.82057154,0.74987906
"R_5sB7zymUBSC9ngG",0.5390102729072479,-0.34941616663065905,0.12520397,0.75593215,0.74310714,0.6172022
"R_1qO5GMbO9xtV1VJ",0.5301912605498726,-0.45951822983347873,0.021314176,0.8379774,0.8817194,0.72993743
"R_3ghImgOlQu3qD7z",0.5455463514270747,-0.38044111303515465,0.11652588,0.8844534,0.8817194,0.84609425
"R_5gU4K0JuJVtAMRA",0.5516047024186429,-0.3347908027520444,0.25462922,0.79794455,0.7187945,0.63488114
"R_1rHAKXPy0Mz2e7c",0.5169522143933859,-0.4003232045324292,0.22846605,0.7075017,0.52597153,0.7141184
"R_3GrMWD9cQkRUgy5",0.533272111554256,-0.35691179737837514,0.27750343,0.723901,0.7955197,0.7782134
"R_13835nsYwT7moJi",0.5535119837447572,-0.37203747109833707,0.3625127,0.74918056,0.6787021,0.6456206
"R_11PmFL8osudmLyV",0.522140372189725,-0.4318857644817662,0.4269174,0.6097126,0.6765297,0.73447114
"R_3MEBTCTEEgZ5Bff",0.5572305486156995,-0.37698778700171603,0.11419344,0.8200739,0.77348167,0.84112716
"R_7tm2dyiXtKPBndp",0.5609212732311879,-0.4171261944181804,0.32764325,0.8207975,0.7279644,0.611894
"R_3n2EiFT8rtKMjsv",0.5569870137111498,-0.3016696492142128,0.07291982,0.70258516,0.6063329,0.7972173
"R_7PyJL5qAPFHzQMA",0.5385593787799274,-0.40759447477002103,0.06184035,0.8539521,0.82525903,0.7694938
"R_3Hp08pMIpg9kcFI",0.5369413737523452,-0.39488065045095155,0.11450345,0.42354342,0.5258671,0.51710594
"R_7AZ3kBWpkq7ODLy",0.47882483485595806,-0.35577659174968224,0.054284602,0.85422,0.9050664,0.8624504
"R_11ZMzwt9huJc3K3",0.5247962912186555,-0.45511678544876855,0.062236045,0.68402404000000006,0.8240899,0.75274974
"R_5NFaENtUTZg4KRB",0.5572052848134748,-0.39739125207913895,0.30502358,0.69483984,0.71525383,0.67838573
"R_1CrJMGfrob0Am09",0.5226113092360571,-0.3775819591399278,0.2412222,0.9036656,0.8900925,0.85225403
"R_7OVInfTtEGi4TsG",0.5268845134891937,-0.40871391054807527,0.06065326,0.8374306,0.7418047,0.8243275
"R_3h6UPY4ReKP7vR7",0.527140475905506,-0.3998656667781056,0.2359567,0.84641093,0.86977464,0.8438061
"R_2EddtwGm0Oy22YN",0.5326771714996504,-0.44341509527702916,0.11419344,0.7348472,0.82875586,0.68313
"R_3ejrVclNCqZbPzj",0.5253561184757738,-0.3794152086988256,0.2820025,0.8558245,0.90018106,0.6379401
"R_3xdTxLJV21K7CPn",0.5239003631842125,-0.35067424564721417,0.19504376,0.7363979,0.7845626,0.72465837
"R_1LZ8WyKmnjgqqrf",0.5060640111274545,-0.47627757727411263,0.07212844,0.6718759,0.79188174,0.7550501
"R_1gauSAFDN1zmRj3",0.5090872012971364,-0.4677780766572071,0.2786282,0.88039243,0.8774332,0.83394575
"R_62IAn2XZU0QhV61",0.5524941240763411,-0.34418064816353555,0.055768944,0.71041465,0.71383506,0.7619688
"R_1zOsmO5e4HwxXlO",0.5365174998799821,-0.5508144935844037,0.059727192,0.67770314,0.81467384,0.47621834
"R_1mzV70hNiOkbyXn",0.5621812741306772,-0.404056308737887,0.11912931,0.8558245,0.81939507,0.74586993
"R_1F8Gr5k2qcf6AsM",0.5865904055310397,-0.41256631398808996,0.3127066,0.8711197,0.8594275,0.74930567
"R_3IGMZNwG4WGB8Gd",0.5389180899098809,-0.44303142870015144,0.08874765,0.7499359,0.83570313,0.7293719
"R_3fCVidZlpjPtuqL",0.5164656112723001,-0.36260663790788544,0.054284602,0.8488434,0.83800477,0.8708861
"R_6DwhTCKPmz9bGgh",0.568756348973386,-0.44592181998610164,0.077668175,0.58397037,0.72444373,0.81753254
"R_3rIM7UXNx1lHL5O",0.5249704337015467,-0.35642052461495677,0.09112182,0.8973742,0.9190862,0.83729595
"R_3oIcELiNsG9LIT7",0.5497536010543477,-0.39418703479451483,0.20312156,0.711143,0.6443003,0.7556258
"R_7witybPH6YlRQNU",0.5481564194805103,-0.3923555367792776,0.15656179,0.7415543,0.8333943,0.86820006
"R_12sexBU7Y3ZVJNX",0.5173477019571731,-0.3975344834299847,0.1996317,0.7400025,0.6823177,0.5876961
"R_3AWimk0e8Fh8YXb",0.5671624554254638,-0.3790975748851834,0.08953904,0.7623209,0.850532,0.8604391
"R_3349CxBRN5BJQmJ",0.534847730810076,-0.422445028659766,0.09611836,0.8501912,0.7955197,0.7980979
"R_3MX1oV7npYA7RGF",0.5145483392053937,-0.3511429272658409,0.08953904,0.83469164,0.7784225,0.69905347
"R_3IM3cd5b0OFt06R",0.5649495795938039,-0.3531858494309598,0.24442963,0.81391835,0.8087333,0.714869
"R_6izhs45IWfeALpT",0.5432633760157336,-0.378510309675115,0.14256015,0.8297043,0.8664323,0.5630719
"R_1FwEROZVp2GxpIb",0.5469922370361019,-0.3967101693828028,0.23667802,0.8844534,0.88065386,0.76081395
"R_7QF9moyLRjfT9vH",0.5673204409599634,-0.39948070611246767,0.102192536,0.7731759,0.77224267,0.6225339
"R_7llxB4UAccBzPa5",0.5164927524880493,-0.3687963976374749,0.16245349,0.66072446,0.7010094,0.62878764
"R_1c6IebeWmG5Ibyb",0.5097708884314536,-0.3721848568602593,0.07371122,0.87371343,0.8817194,0.63488114
"R_1R41VoZAP5vSBcG",0.5455467777763894,-0.4080968772916622,0.11150667,0.82546246,0.797937,0.7367439
"R_3ZUiG2IqP9b5Ztd",0.5311178091070983,-0.4400246375300828,0.17458448,0.79539895,0.725853,0.8083901
"R_3Tzsa3CYbrF0juH",0.5491681598804087,-0.4243303976467712,0.19694418,0.9036656,0.9296149,0.8552206
"R_5PyEQKY0LW0Djgt",0.5444552012783723,-0.3698625435334991,0.17198499,0.7496077,0.6974301,0.8030928
"R_1DTd7BbY72x7Ovh",0.5259191878974853,-0.4404884414539605,0.07608539,0.847493,0.8708807,0.8539466
"R_3qlWOrHqzOBQB8V",0.5636454682565725,-0.4019161187882417,0.17111848,0.8236909,0.81821704,0.7613913
"R_1jYGTKshHWp8hph",0.5502584993313222,-0.41822164081292174,0.123468354,0.66993463,0.7159627,0.6272686
"R_6zABBPQuX2igO2J",0.5457734235667145,-0.33494798977020923,0.103494145,0.54970413,0.5116833,0.24860854
"R_64tQJCTjprNYLSG",0.5487213021046092,-0.42382936472743377,0.25084448,0.7463017,0.69096786,0.35338908
"R_6g0K9lnWjHgT41g",0.5571272553627824,-0.3777250042691932,0.11119666,0.59094816,0.70315284,0.69266486
"R_3DAu3O8TWdH4hLC",0.5488057144398811,-0.27904676586196986,0.10956833,0.88897485,0.87851095,0.54077375
"R_3l6MBqbEy0ITbPO",0.5309701822633864,-0.44205621093892894,0.015958898,0.49563363,0.59219146,0.7660173
"R_6IW8cWeghW6yXvm",0.5279010339654451,-0.3883942994736029,0.05131592,0.82819074,0.7857864,0.83409387
"R_7mx9qbj5melolXs",0.5308736580823116,-0.3943082935997478,0.28312725,0.82394457,0.7967292,0.7846285
"R_3BJ4yPUPo5MIifD",0.5132129723279575,-0.23784648028358604,0.25462922,0.5693912,0.545105,0.31482786
"R_1FQb4lnjN8qB7bo",0.5548568103105623,-0.3074522027408242,0.2043827,0.7542889,0.5422495,0.5426158
"R_3cBIl8aGVFCCXoz",0.5052762524590423,-0.445479270187233,0.147767,0.84097904,0.7967292,0.7625468
"R_1D1O8riatr7zaVP",0.5436469384313779,-0.3877381690837397,0.4269174,0.6413967,0.3561538,0.017820835
"R_7QIUUWlUAUrs6f7",0.5468365580391306,-0.3723326039715333,0.22712809,0.84830356,0.8217459,0.77588475
"R_7xAaZV8jNlC9KN6",0.5335495861512783,-0.4277760658623038,0.10175867,0.86484003,0.8664323,0.8948556
"R_3Azew8uLe0N1vxf",0.5686878352298357,-0.4040057143273982,0.45703048,0.30772895,0.40120798,0.5426158
"R_7D2CPfdPNvJGGdi",0.549883783085816,-0.44593482839076326,0.09112182,0.7892128,0.76227844,0.793992
"R_3IcuHApU1haVUDU",0.5349176868871528,-0.5114619394640306,0.054779384,0.8272818,0.8971984,0.85833627
"R_5Z0INqVQMvyD3Lr",0.517153778759738,-0.3556301679746706,0.25915736,0.729738,0.6539561,0.64870656
"R_6PaKF1TZe5BeEff",0.5413969387182589,-0.4204243916467218,0.0466155,0.85955346,0.82875586,0.8500769
"R_6WSDaTolGH3zpsq",0.5413999586525233,-0.3765268743933098,0.17891699,0.8277364,0.8087333,0.62878764
"R_7FAOHytoFB5Swo1",0.5506926779046326,-0.4239332539538677,0.15269235,0.79576266,0.67435515,0.63182990000000006
"R_7TBJRf65q0eq4gU",0.5854245247462833,-0.39289966591458986,0.17025198,0.86694145,0.8890605,0.4502595
"R_7GxMqjdn92XAjFn",0.513105584258457,-0.4486489962600905,0.059727192,0.73630685,0.6959962,0.8463143
"R_13gc7UdHSWTlnko",0.5595496830832208,-0.4177731219540149,0.25727063,0.9065294,0.8763513,0.6958554
"R_5Tn83DU0yFeuh9a",0.5156948819708154,-0.40569717825592844,0.102192536,0.5240352,0.6055261,0.6154304
"R_1zbuIdosszZk1Ke",0.5465258063577826,-0.4269336577508867,0.062236045,0.7075017,0.7202086,0.7504528
"R_6cz0zsrlMLe4Q5H",0.5386865403330485,-0.3619385948209018,0.18364124,0.8690349,0.8636192,0.64408094
"R_3jUoFA4mhSU0sHj",0.5210235011012353,-0.30443923140810536,0.09525062,0.65733624,0.7088589,0.7898918
"R_3iJVvsRSq9odvmO",0.5861590773392855,-0.3501172881175676,0.019100413,0.59094816,0.78211075,0.8838809
"R_5Q0hFBZ29i4xU8n",0.5626678137876726,-0.4895172070835353,0.36095104,0.57147276,0.6252542,0.5444606
"R_6qNFCtfyaE9nlwC",0.5330357091762128,-0.38717920490493507,0.06421452,0.57043236,0.6420083,0.6066054
"R_6jri0I9xJymazkq",0.5183772223625418,-0.3254842733016291,0.1991664,0.9084244,0.898197,0.81546646
"R_5wmeO1yPmQPIJP3",0.5439167560535906,-0.37784650714078866,0.27047762,0.6981244,0.61036575,0.6101279
"R_5wDlH6ywDemx4xH",0.5563848612084507,-0.3363378010169959,0.062236045,0.7441104,0.706008,0.76081395
"R_6Ho7oRlhSYxA4fd",0.5758701610670567,-0.31082202926551133,0.15490346,0.81246746,0.81111443,0.64254296
"R_5To8JYjbvDb1zvW",0.5169033662729261,-0.40117400817768345,0.123468354,0.7937623,0.78211075,0.69266486
"R_50uepNR9PUf92BV",0.5242105673886316,-0.4314183538121091,0.040925518,0.9262736,0.9011666,0.60836554
"R_1hLpO2LAZ8Y9Tty",0.5246819277564984,-0.4086021358850299,0.12520397,0.82909906,0.87308127,0.777631
"R_1WntXWh0O5IMuRz",0.5582939563986035,-0.41454772471523477,0.0969861,0.84261227,0.8545592,0.8581609
"R_3LbTTxuoZ0OpffZ",0.5441110817541739,-0.37235844868251095,0.20009702,0.8700783,0.86135083,0.84511495
"R_5lO1ya8jNBRBlsJ",0.5971400248428899,-0.35315321486451573,0.16245349,0.7624122,0.6139922,0.35827813
"R_6wSJQecrw0OE3xD",0.5587165527462695,-0.3660117813197536,0.2922276,0.78994095,0.7321779,0.41568857
"R_5zdmw7Jfl4GgfMB",0.5800616904205481,-0.3939552526225144,0.37751234,0.5097862,0.552331,0.618977
"R_6Ky7xfYGxmHcaFE",0.5069262247602162,-0.41942122108124535,0.10956833,0.7667921,0.82875586,0.6595649
"R_3pLUdz9EelcsjFB",0.5330877571789729,-0.3932599955838947,0.19409354,0.7675217,0.81111443,0.44173583
"R_69bncfvqEaeBI5P",0.5436714203507,-0.33810592540217166,0.045131154,0.75248605,0.7685172,0.69266486
"R_7JJj9aNZL7VZK64",0.5939479065779286,-0.3491439282244251,0.1587729,0.8509987,0.79188174,0.7022567
"R_6OOmNUXZBQHUbA2",0.5579803710786093,-0.4423541783699049,0.09033044,0.88039243,0.92088336,0.84771705
"R_7LaLCXehdbX5vct",0.5700267050190652,-0.36662598314195677,0.25462922,0.86694145,0.8653101,0.7665964
"R_7wSGJRuMSREBQSj",0.5222165123059745,-0.4252040216940668,0.024260364,0.8307078,0.8087333,0.8620136
"R_11yJRGGxiTSXAjI",0.551849388011685,-0.49306386284441955,0.049089402,0.79648983,0.7845626,0.5819706
"R_7tDpn04pvwcGY8j",0.5148169162508012,-0.3995703002299912,0.041172907,0.83469164,0.8299177,0.8662007
"R_7DimshySqbjS9j3",0.5428300242573608,-0.42654286368650995,0.06817148,0.74752307,0.7560042,0.8478766
"R_31MkK1GtXJQTy8j",0.5534423140620804,-0.342887086383825,0.3666224,0.80375975,0.6026994,0.4290737
"R_68ZnDWbeYAs7qpj",0.5412676846929996,-0.413591192722268,0.36043653,0.78903085,0.7955197,0.6379401
"R_1SBtNmh35sd8Emx",0.533074671358869,-0.34263919055174175,0.035691574,0.78210896,0.774719,0.785213
"R_3yzQ4IDIgecRUul",0.538541247349563,-0.3450384980888481,0.028974265,0.84097904,0.84827054,0.785213
"R_7DLYEsafuKufZAK",0.5396713373603813,-0.3081707472747896,0.17545098,0.8539521,0.8471371,0.794285
"R_5uvuFoagZi1UZJu",0.5414829488582973,-0.4211182040907344,0.17025198,0.7822912,0.84827054,0.77879584
"R_7tDJKD7Y4Z13UV0",0.5232717239798915,-0.3493546773585685,0.20056234,0.8523428,0.8264265,0.7516008
"R_3fprmiifH2EquQ4",0.534647749951942,-0.3864515263259676,0.06500591,0.88191974,0.9088989,0.82713705
"R_6Eo81EDICC4vts4",0.5240720978611868,-0.42812615766482914,0.05824285,0.8302949,0.89112014,0.53526586
"R_6vgeXOavsUtSlDH",0.4993031062328546,-0.40253244236952007,0.079250954,0.8558245,0.85245574,0.82610184
"R_6svUhnO8txjJKsX",0.5221659227739789,-0.324966949568894,0.25462922,0.86431354,0.80155075,0.73617536
"R_5PHs4WZTnK58qIs",0.5221174916301897,-0.3962598486352121,0.054037213,0.8552901,0.89112014,0.5389349
"R_7hytcezbpR8aO5j",0.5082433480070477,-0.3330362788426838,0.11305673,0.68402404000000006,0.68664736,0.48499358
"R_1wwrG8RBbMZdToZ",0.5488804874876694,-0.35129264494055423,0.123468354,0.8778348,0.9296149,0.6548995
"R_7y8GRIi0tVwp2jk",0.5934157247897481,-0.3732219139334132,0.25462922,0.87732154,0.8664323,0.65025157
"R_6DoFUWGrZri0fF1",0.5039570506841863,-0.27746339383511914,0.16765249,0.86851203,0.8217459,0.8452249
"R_7etbozO7rYDu9cB",0.5323691194582639,-0.34298653039969446,0.25462922,0.87423044,0.8425847,0.56871057
"R_7MLDbNbr0vU8Uo1",0.5460208564617243,-0.3928033489525332,0.3266089,0.8030333,0.7202086,0.618977
"R_7OsbmhJtOqmosrT",0.5335731696338346,-0.35612401618347417,0.05651112,0.90414476,0.9181816,0.7811269
"R_6qkvzbA0byWZZXJ",0.5315383573353173,-0.40487008380812095,0.11181668,0.81826425,0.894178,0.80426913
"R_7mSAPtyMDK2CV33",0.5345410199001,-0.4305802884121446,0.24282593,0.6767316,0.6480961,0.72993743
"R_1L1nnmqetyUua8R",0.5539014905123864,-0.3818585981529819,0.28857216,0.85153663,0.82057154,0.7782134
"R_1M0xAQshvWRU2bU",0.5431727297436474,-0.3763031461500371,0.25462922,0.7628684,0.7672726,0.7163711
"R_5qV3cyxQpXy0E3T",0.5189797069539248,-0.4005349415847092,0.06104896,0.6240799,0.65029544,0.7118687
"R_1phfWMu3swBBnTA",0.5848169921784216,-0.4844717788043676,0.04735767,0.6962473,0.71808714,0.34852296
"R_6K3g2dFWcuugJzM",0.5334076005152906,-0.47452999459510925,0.019603057,0.7538781,0.7955197,0.8594757
"R_3fhQo5BfuwuGZxf",0.5397305318032322,-0.27202425320055323,0.12260055,0.87423044,0.7672726,0.5500138
"R_3A0no3qSjEbFQ6B",0.618799634529157,-0.32246970328104385,0.2786282,0.7311062,0.56827545,0.37803748
"R_30CSV074d9wzQQH",0.5440708178427903,-0.43484186104390465,0.057748068,0.84070647,0.81821704,0.75332457
"R_5luea2EAuLkX9oP",0.529762689289102,-0.3524187562584829,0.059479803,0.62984335,0.62364703,0.7464419
"R_7bPCJOuYCt1G0r5",0.5625502749634516,-0.38338603242990443,0.3250515,0.85928774,0.81111443,0.6548995
"R_5PA0IkbdkyX7DJv",0.5719721266025741,-0.3880814064175937,0.23451406,0.8959059,0.8795844,0.7893064
"R_77UnhkRi2hrA2Uj",0.5136951565529434,-0.4043199269127962,0.059727192,0.84478533,0.86699194,0.41568857
"R_3dYlpMeBp5u2O8I",0.5470448118116849,-0.40269301443690625,0.077668175,0.8485735,0.86699194,0.73106897
"R_6CMHNRHFkX4OD4J",0.5431767981759303,-0.37647220457270647,0.3245134,0.87423044,0.85385936,0.71109957
"R_3rP3w8Kfpxay0ut",0.5233960313714848,-0.4141488244391756,0.06421452,0.80702764,0.66563404,0.67838573
"R_5gOrkmlF1P1mGB3",0.5195101098036459,-0.3182349776917555,0.30502358,0.7793761,0.632824,0.5819706
"R_1uTAQGgN1cWRHT2",0.5412566981212763,-0.37614606536683565,0.24442963,0.8150053,0.6916872,0.81694216
"R_3e2AkI64GKvXi5X",0.5337165937159939,-0.3730890707572318,0.104795754,0.81717837,0.76102644,0.75620157
"R_3ydLqmgB4gPphPb",0.5210771861793789,-0.3485513255155862,0.0665887,0.8450565,0.83223706,0.8722684
"R_6r2ZhDUoNgm46M8",0.5664209226216106,-0.39797548831567225,0.11088664,0.8272818,0.78700876,0.8651557
"R_7dhhlfwYefudeKL",0.5522323524362924,-0.3912815853031341,0.0438942,0.84125143,0.72937024,0.8997266
"R_1PsSLwSAuEC3iee",0.531407887104672,-0.3859101420445835,0.147767,0.8629951,0.9050664,0.8590375
"R_19Dnudj7CeskWyd",0.5221482009795398,-0.3562336423512318,0.08479069,0.85689175,0.75347614,0.78287655
"R_1qZZ2Wp7b3mKAa0",0.5077936333256334,-0.45818868403184637,0.043646812,0.714604,0.6808723,0.7430121
"R_72gy0gb06mOX7HS",0.5160932388692557,-0.34717355373536474,0.041172907,0.8193502,0.83223706,0.785213
"R_5iebYIYqDM4DEJb",0.5050908563397799,-0.42190228447727346,0.17891699,0.8558245,0.8900925,0.75735354
"R_3NnjzPNAlkR4iOZ",0.5475401149649627,-0.39862451899341306,0.20572066,0.79176104,0.800348,0.66580975
"R_7LOTRHxopXcv35A",0.547266463466825,-0.4124561302962515,0.09481675,0.57355404,0.6576118,0.8466555
"R_3cjRf6i6dcQuIaZ",0.5447600333766943,-0.36917824775148717,0.09033044,0.8978622,0.90312505,0.79633725
"R_569L0uW8RSLOfru",0.5387983589780315,-0.33742342474814174,0.077668175,0.9222578,0.9329896,0.7418706
"R_3NghBWlOv3xDmGo",0.5960118489558363,-0.3959156205636394,0.30539915,0.6549179,0.45451048,0.3830288
