"ResponseId","affective_pol","stance_pls","TOXICITY","NUANCE_EXPERIMENTAL","REASONING_EXPERIMENTAL","RESPECT_EXPERIMENTAL"
"R_7QDwIcGOP8K3yKB",0.5464601045841978,-0.37663999590908387,0.37751234,0.70895797,0.6240489,0.5838763
"R_79sNbAKqlOuOXWO",0.5438101551399592,-0.5007491875141212,0.069754265,0.86325896,0.9411358,0.8534631
"R_6rTahuFKOZ9TTFp",0.5321627116439125,-0.4314082249898973,0.048594624,0.7915791,0.8573484,0.82728493
"R_1iIob3GJfGptQpl",0.5853637268588747,-0.382556709674512,0.19029272,0.80884194,0.7572618,0.6626846
"R_3QMMHUafwoSJl48",0.5158856394735645,-0.3582600748546402,0.051563308,0.8164539,0.8708807,0.71336824
"R_3e0edTy9PsDoL5L",0.5398009805290476,-0.39050961971449916,0.09308127,0.77627647,0.7845626,0.6410067
"R_13UyP3rVOfwev0s",0.5517670803200992,-0.3928442052969769,0.11171334,0.83988875,0.86977464,0.58961
"R_1roQQl4VTPR7rxo",0.5537332234126293,-0.38786167279501377,0.21776234,0.7255425,0.630071,0.45454627
"R_6fqiBYtHqZk3ccA",0.5333581387266547,-0.4132039917845034,0.1269396,0.752874,0.774719,0.65334845
"R_50NZ1TPn8vnhW9d",0.5174933048064738,-0.3874825068369146,0.16043124,0.80521244,0.74959785,0.7378816
"R_1hy5RJK8VuBrFgL",0.5161009162652225,-0.38710139708243135,0.0969861,0.8257658,0.58692837,0.67523175
"R_7FJILoS1yAK7wg9",0.5424802345640322,-0.4314284457941074,0.13561769,0.6990629,0.82057154,0.69107187
"R_1Z5rgaDkz4yJRjH",0.5496271312438435,-0.4151664831306429,0.20195828,0.83098304,0.8333943,0.66580975
"R_7CTecH9oiXyPwuB",0.5455426196424521,-0.4169953017356193,0.1893425,0.5579757,0.6931246,0.72088635
"R_3rv69oCSUIQDzea",0.5455639421649718,-0.4482438341716384,0.17545098,0.769072,0.86011815,0.71938
"R_3VJDLfMzqlPsmLw",0.5225693501333102,-0.3752629610442084,0.062236045,0.83167064,0.84827054,0.85205615
"R_1ZBxSIEwoLCT6Aj",0.5795966309519952,-0.34141937163237474,0.40336934,0.5363227,0.66053146,0.33404386
"R_1Q9t208CqSZdHkE",0.5330782559792814,-0.4700800709147481,0.3389984,0.58496606,0.6765297,0.78959906
"R_7HudAyY3hKkNDos",0.5280920961617566,-0.44053096045326834,0.30993456,0.86405003,0.8123025,0.59536964
"R_1QrpNtvtMTBfNnU",0.5276050344762246,-0.40438969460413987,0.24763705,0.87629336,0.8890605,0.8360198
"R_3jfExm4j0CuRwBc",0.5284596017844304,-0.394998275432159,0.08874765,0.62312025,0.5432183,0.5857847
"R_66dUEfRnIKzmmch",0.48319957341243536,-0.41598614392108435,0.15048122,0.88495827,0.8880243,0.74415445
"R_5xFUVKyHVXlk963",0.533035619861963,-0.39692441746421575,0.08320791,0.68451047,0.75347614,0.69266486
"R_7rBYWUZ94fq8NT0",0.593885382145192,-0.39692982195172155,0.036870047,0.83469164,0.871983,0.7339037
"R_7FIH7p5o8wMggqa",0.5565161270359531,-0.44965439683714403,0.2786282,0.7166082,0.747006,0.74130005
"R_6hgA4sXqstPsxm2",0.5444508607865636,-0.36591665938355133,0.18554166,0.8954152,0.8931627,0.74244124
"R_1laxrb416xJPCgj",0.5477642767157861,-0.390709241078758,0.1269396,0.69530886,0.6539561,0.7631247
"R_1gZS0Cwp33VLwIo",0.5401122056833352,-0.4100463594410808,0.10739898,0.8113803,0.71525383,0.7339037
"R_7d46SRmoeWtuddV",0.5335230016576193,-0.4951252612820804,0.04166769,0.8584901,0.8890605,0.8289125
"R_75Fq07Xh7ykTsYh",0.5331319607995957,-0.30792708850410483,0.11119666,0.6221608,0.55029947,0.19061539
"R_778Vq29Wy4wZgrj",0.553479338517907,-0.31199979095383307,0.509388,0.46992385,0.60471886,0.5838763
"R_7ckI65L58ZOH0Sg",0.5400408847304956,-0.39678690488991153,0.28674445,0.86325896,0.8437263,0.6030863
"R_7tcyQsyoF0pFxqV",0.5179072024829077,-0.39602015386387224,0.06817148,0.7695281,0.8471371,0.5389349
"R_6Hiv7p5GkJJKCe0",0.5487732059774166,-0.3840292762126106,0.09568449,0.8518054,0.84600186,0.80544615
"R_6NDQx9gNOHTq37F",0.551259884267821,-0.34627106127002516,0.09828771,0.8778348,0.8275921,0.55559266
"R_1U5EFHlzCyx9why",0.5150186597140324,-0.42691864505486105,0.02035702,0.7249953,0.6988628,0.64254296
"R_7HizlCTHl57wSAf",0.5375067035207229,-0.42931357348661386,0.059727192,0.847493,0.90312505,0.7665964
"R_6IELX1dtL5YgLRv",0.5797834062240015,-0.3122605304228211,0.115658075,0.8450565,0.8817194,0.676808
"R_75A6By644Ayxyja",0.5460008062324184,-0.36417636961958083,0.055274166,0.83578813,0.8566528,0.47621834
"R_6IcaLolhIpBJoWF",0.5411749063367488,-0.3593067272505463,0.11036996,0.8809021,0.8817194,0.81959945
"R_3fClT2FlqPr7JjH",0.5606974653835307,-0.3572472497620156,0.32971194,0.5745957,0.52693856,0.28150064
"R_7J9LBZHykReFVHr",0.5180031824907709,-0.3574556397503159,0.069754265,0.87680775,0.8848906,0.7038609
"R_6Puvqld1KQ4ISaw",0.5531959399378589,-0.3553403932795216,0.1269396,0.856625,0.8594275,0.65334845
"R_1PcazMtN1wYXtnu",0.5028998412495401,-0.41055866962986226,0.059479803,0.89295125,0.89112014,0.8139912
"R_7CIYbLLPnOgEAYt",0.5401469722290547,-0.384769938635931,0.103494145,0.932393,0.9011666,0.76023656
"R_7sctgWJc0qElwCd",0.5327825404917453,-0.45834752100482445,0.11181668,0.65105116,0.72303313,0.7118687
"R_6imwXYdg1JcRd3K",0.5434899355367578,-0.3583546453809848,0.056016337,0.6962473,0.7857864,0.7316351
"R_3tXEd7kE1W9BmEx",0.5488902408657269,-0.3672431149236159,0.119997114,0.813192,0.87417555,0.7665964
"R_6IgxhQlQWzq3E28",0.5398550026505224,-0.409330509005194,0.03734144,0.8200739,0.797937,0.27199435
"R_7p3JKpHaXb1QTwB",0.5304156688575904,-0.31955743442318774,0.11202335,0.8539521,0.84940207,0.5093774
"R_6Si6g84jWISsp0J",0.5186714377294939,-0.4354191782067506,0.043399423,0.70713764,0.7045811,0.7395898
"R_6bTouFv8dw9a19i",0.5861829058799598,-0.36276580485783017,0.1996317,0.769072,0.793096,0.7510267
"R_1r3UaM2NpivN82d",0.5746906727602636,-0.39583948282671616,0.07608539,0.889973,0.9126629,0.7293719
"R_6zzQgFLmKCeM96k",0.5330677185684151,-0.33347096419998673,0.07212844,0.8023067,0.8075405,0.78287655
"R_5sdqrzIrmmlhAWf",0.5160975179126125,-0.3683241335004987,0.07687678,0.8113803,0.7166711,0.5026815
"R_62ysF9Fgv7h4V5Z",0.5455361813699087,-0.4377844101475871,0.12520397,0.79685336,0.7845626,0.8095688
"R_1KItLdJmtNmHNm0",0.5193930484477969,-0.3514511875932057,0.2854937,0.8788595,0.8368549,0.76485974
"R_7khonl0SeMxQaKt",0.581393602852645,-0.3521732603070933,0.18174082,0.87680775,0.92088336,0.80632913
"R_3scCFBkilwfiXWQ",0.5395377088298473,-0.36436323074999843,0.2330714,0.8879743,0.86587167,0.79956603
"R_1pZJ2FuLFePYy2Z",0.5125073358249175,-0.44748981041359925,0.019728716,0.79576266,0.85385936,0.92899716
"R_6Pcpegafp39H0zt",0.5374866236637154,-0.42407398811931585,0.15048122,0.85928774,0.8752654,0.714869
"R_5wfiWuG8JEWlsc1",0.5558026499098638,-0.33862792669619,0.31825066,0.7990353,0.8299177,0.69905347
"R_3LdmFyuE8xoj9nt",0.5462040354396568,-0.3685834769206898,0.2396185,0.83043253,0.7759547,0.63030756
"R_1Mn869YeoLF80a9",0.5577559320374988,-0.6160277457481483,0.10089093,0.73512095,0.70315284,0.73447114
"R_5dSwfpGPm4J2AjD",0.5520038506478462,-0.3730326961488861,0.27525392,0.8839479,0.8890605,0.5838763
"R_1DkxO4hHmKHZpWi",0.5316179550465424,-0.4858977066077112,0.045625936,0.85287964,0.9069911,0.8918957
"R_7Tps6Szu4CZ7ohX",0.5506554593825034,-0.41629555251890915,0.27236435,0.7687983,0.8123025,0.679965
"R_7dSfLHfKxGW7KM4",0.5179894409049641,-0.400766994982621,0.102626406,0.87680775,0.85385936,0.7934059
"R_1ckb2PtR7KE2V33",0.559324889731475,-0.3675901799815779,0.23739935,0.78757405,0.71950185,0.5934472
"R_1zegtQYDlH8p3fv",0.5483612135315554,-0.4359908917405937,0.028385026,0.6929632,0.63588816,0.57248515
"R_7J6AXt8hHURJ0L7",0.5680065049417637,-0.4852585106136736,0.10522962,0.83852386,0.8566528,0.52978563
"R_11txkUDglcek8OB",0.5296564384566794,-0.38119048413219087,0.063818829999999993,0.8798819,0.8900925,0.7619688
"R_6GkXK4KBLRjkUJV",0.563057878585203,-0.4261432563781668,0.0466155,0.83988875,0.8838378,0.8027987
"R_6ifzXPkqAx5bbIg",0.5602553058102804,-0.39336308145046384,0.112850055,0.72636324,0.6063329,0.658008
"R_1w7fck4YbWJKSCy",0.5446540903531207,-0.26044564274360593,0.24603334,0.90125980000000006,0.86699194,0.6958554
"R_5PHmzOzDkEvn7bj",0.5274024661480058,-0.48872403299529477,0.112333365,0.8360621,0.8991911,0.5934472
"R_7QnzaQuY3OKdLy5",0.5413635789204413,-0.4579046327295484,0.11479026,0.8600843,0.87417555,0.65179896
"R_1pG7A1Uw6EMmjzl",0.54072116892682065,-0.4283346260085847,0.059727192,0.7961262,0.85804266,0.8912344
"R_1j9xZZLdrUyhHRT",0.5225513133671291,-0.4198711010806058,0.09958932,0.7018808,0.763529,0.68948036
"R_1rroFvz9J5TVTrq",0.532870546993996,-0.4695822567755502,0.19314334,0.617367,0.62966996,0.5071406
"R_7CIsHrMbYt8Vefg",0.5528249315896624,-0.3593439001743026,0.17718399,0.7286433,0.79188174,0.72993743
"R_6xR6e2HdRhyIoQV",0.5133768128419895,-0.3364057333652719,0.045131154,0.8531479,0.871983,0.8774239
"R_5846Euf8hBV0FMt",0.5237232558906834,-0.3981681689400151,0.07371122,0.8752631,0.9050664,0.8738199
"R_3sYQeJSdcLNpc65",0.5456571750668223,-0.3815047127331148,0.08241652,0.81210506,0.6995786,0.5444606
"R_7kuN1eRRdh8VsfD",0.5106956542542986,-0.42824791526660805,0.112746716,0.7305589,0.68592644,0.7384509
"R_5KSy8Dj9B1ZJ5uN",0.5433344039140027,-0.3536676394603557,0.09785384,0.77627647,0.66563404,0.63335454
"R_6APkmqCUtBO62Fb",0.5764081602423216,-0.32464882239243936,0.14429577,0.8619384,0.86305356,0.618977
"R_5rxoEDPEA5AcQ6d",0.5777583528313017,-0.37326220627703643,0.10045706,0.8226061,0.800348,0.67208445000000006
"R_3KolKgHGX8OrmWm",0.5242050235318475,-0.3787954803555405,0.22311419,0.78975904,0.78211075,0.6225339
"R_6GHg80pYbfzDcv7",0.5239046206799763,-0.3399670426356911,0.29771072,0.65830386,0.62886745,0.6048477
"R_1eQ9eGVTemPi97L",0.5177736641144557,-0.3872295986316419,0.059974585,0.85609144,0.8594275,0.6101279
"R_5KuXo7Nwd9X9paV",0.5365720962793258,-0.4139119423403907,0.43475235,0.8302949,0.8594275,0.76717556
"R_62aKowDzuDcr4OZ",0.5229636116047036,-0.3978118387590953,0.14082454,0.85822403,0.8686648,0.60115284
"R_7l0Hepu5W3VEOGq",0.5379235154877299,-0.4197489775273717,0.23271075,0.844514,0.7672726,0.6595649
"R_7kLkRtOQFpCBRJl",0.5695308323838464,-0.3089753172178198,0.20265625,0.5037091,0.513041,0.1778375
"R_3VR3hnllUabdFGy",0.5306758184973919,-0.35713460037191563,0.18364124,0.8954152,0.87851095,0.5668283
"R_6tbciuply57R0x1",0.5078894752999547,-0.31141865457404216,0.18174082,0.78538847,0.6164083,0.4960202
"R_5BLiz6qNSkc2LQd",0.5252230842498413,-0.31146005999085163,0.2667042,0.78721,0.7166711,0.69266486
"R_1jBe7qbUMoAZj6w",0.5634807167871718,-0.39036645249755164,0.27412915,0.85422,0.7457078,0.6030863
"R_1kAHAYBSqkZkuEW",0.5419145721765073,-0.42572897626207873,0.3561489,0.7160616,0.75089234,0.65179896
"R_1BzEhyKaFwVqX4q",0.5198543059864984,-0.34856450147908774,0.104361884,0.80847913,0.76602626,0.64870656
"R_6rwfQ5Wsm6O9SAw",0.5454195900821195,-0.437257242646065,0.06184035,0.8349658,0.8763513,0.84885585
"R_7HkjJTaxwmchA4P",0.520063837376802,-0.38222315049359007,0.25462922,0.8338685,0.80155075,0.47185203
"R_1IXcOsxSlYRUeFr",0.44692933859135037,-0.4250796272037056,0.05898502,0.68402404000000006,0.71525383,0.8519682
"R_6tKkCnj8i0xStAr",0.5705848942820417,-0.41444989704551244,0.19124292,0.7884845,0.7391736,0.63488114
"R_3FtilY38n7wJ99z",0.5570508930704596,-0.39518142180563415,0.103928015,0.8204357,0.8099247,0.65025157
"R_5Gv3OGEgDJXWaOS",0.5010048363307862,-0.28753102900141364,0.04290464,0.8335941,0.71383506,0.65334845
"R_3SwazRzfhux9i7r",0.5394082555355403,-0.28118290793428946,0.12520397,0.7693457,0.680149,0.56871057
"R_7FfRNSNsW2kyOkf",0.49185083497773857,-0.40981674520569705,0.019854378,0.7255425,0.8708807,0.7683344
"R_6N7ROozvzHbuB5D",0.5130536111828723,-0.34292216687069205,0.23415339,0.8939388,0.8900925,0.74130005
"R_1dshrrVoNhphdkZ",0.5269133197279868,-0.4202359565787688,0.06263174,0.8236909,0.8448651,0.8436522
"R_6Ytzu49qOPdDZGS",0.49525887868856316,-0.41097570069818823,0.16098402,0.8909686,0.895189,0.8557038
"R_7ye0nHS1xQF9pvz",0.5200469183815406,-0.3905607987052377,0.03969839,0.80048954,0.8391525,0.71787465
"R_35XWuwrVORl1c2Z",0.5323309382416546,-0.4275096636929943,0.3666224,0.35919192,0.41873327,0.20795219
"R_6XgMsLcwOxl1qgu",0.517792852066887,-0.30089916939498385,0.22980402,0.8909686,0.8991911,0.8605267
"R_6pojxqCM2Ri8kUs",0.5370687020599955,-0.4135644663486256,0.05824285,0.6486358,0.7771887,0.7521752
"R_7OAEQ8zcwy3ThF7",0.5443626749359999,-0.360854708985879,0.30452284,0.77354085,0.800348,0.8585992
"R_7cqpVWEtzJ5FTAR",0.5156260490980006,-0.30112344963684784,0.11305673,0.84965235,0.8217459,0.76543844
"R_5aKSA7nwUM9u1l2",0.5466423280256767,-0.3949504300668938,0.20149297,0.8658918,0.76227844,0.7470143
"R_1pPQktElCJ7GhfZ",0.5429108317545139,-0.38993288724149255,0.2854835,0.5641967,0.63588816,0.67051303
"R_3ICpLJWzqfzBfln",0.5255474888556665,-0.3611503652345402,0.050326355,0.86220276,0.9117284,0.7216403
"R_3E3NRvbWUxTGgQC",0.54761425183353,-0.386365043454849,0.11119666,0.8988362,0.8900925,0.8101583
"R_5i87rUiW9nzRGNc",0.5382019187866915,-0.4571603469680332,0.11192002,0.751562,0.6988628,0.7373127
"R_1q8h8F3Pgie0CR4",0.513344484370856,-0.33333091681936017,0.04711028,0.85126764,0.80515003,0.89746326
"R_5rpWsWbHMMQQ5BC",0.5531376491629331,-0.4501172405926892,0.091913216,0.90222394,0.9050664,0.88151234
"R_1sjNtTNXT7ufVDX",0.5340065588336687,-0.42489874482485745,0.11129999,0.84614027,0.5938098,0.676808
"R_5M2QskTyg0hlgwF",0.5444060198243706,-0.28266388026236716,0.35186127,0.49563363,0.30102575,0.16530795
"R_1dqMUMtczu3lSOl",0.5600690782140316,-0.37437326401318316,0.055274166,0.8485735,0.85245574,0.6689435
"R_1NR0fDjHhAwivTj",0.5484424209904748,-0.34420004741231114,0.15048122,0.7433115,0.7045811,0.7395898
"R_70ZHq9vDc5RR0qG",0.5334512079553204,-0.36519749132920526,0.2412222,0.7329321,0.7321779,0.51350933
"R_1O3zYkSEVMGrXhK",0.47314829535983766,-0.3622811283576886,0.07450261,0.8547553,0.8869836,0.75792956
"R_3F4cgggs4QpW8vQ",0.5642685848066722,-0.3764801774843635,0.16158698,0.70640975,0.6420083,0.44173583
"R_6IEMU5M87cDFeAV",0.537862504483315,-0.43441514353769445,0.04166769,0.790669,0.8545592,0.84097075
"R_5FPuvq38qtARWg8",0.5390071714551387,-0.3176269040952204,0.06817148,0.70877594,0.7857864,0.89518285
"R_1FxmdY7gOZbNlgR",0.5100930989676029,-0.42824977592409746,0.041915078,0.9017425,0.9126629,0.7070741
"R_7opU9e4PJR3kb9K",0.5456281315514684,-0.28992840436437894,0.13214645,0.8313956,0.8425847,0.7660173
"R_72K5DCtsyyHpnAt",0.5527916234176935,-0.3934005288529728,0.044636376,0.8300067,0.84600186,0.7006543
"R_11Yt6rkqOYlY3np",0.5608312857481064,-0.386847497191179,0.09525062,0.64670414,0.71950185,0.74930567
"R_5nW84PzpncM5n6F",0.5239185552376602,-0.4551178621221539,0.08004235,0.8584901,0.871983,0.8433178
"R_1MRQQ1XNCO1pBDh",0.5539439906101892,-0.3924949734697652,0.1100022,0.75867045,0.7710025,0.7934059
"R_3DlorWlKjsRKzAJ",0.546082203918265,-0.3275782147756389,0.04711028,0.8415237,0.7857864,0.618977
"R_1latoESVXud1jKk",0.5355091680287324,-0.25283324010378844,0.10002319,0.68593067,0.6458275,0.71029377
"R_6L7Jdgos0U7u1Rf",0.544456001456468,-0.43903721777075433,0.16331999,0.85046047,0.82057154,0.7936989
"R_5t02W1toeRMe30l",0.5355657685164487,-0.429701299159565,0.034513097,0.64670414,0.51398236,0.60115284
"R_1l6MXa6yXZyfiYb",0.5542543551255166,-0.2851873136232917,0.25462922,0.774088,0.7906666,0.5071406
"R_37XLJcjPuCnpeed",0.5609193026694926,-0.32246678717476324,0.102626406,0.7482307,0.65980184,0.611894
"R_3mmIOynoQvr8dTy",0.5394014977971431,-0.39235827307888943,0.1100022,0.8844534,0.871983,0.8213716
"R_1zd9pvFHgctgXV4",0.571558765150673,-0.38162706177239675,0.055521555,0.74570835,0.8240899,0.76023656
"R_3w14fVVBNKVk2U9",0.5706107123033416,-0.29402389298352,0.067380086,0.87059927,0.8931627,0.64254296
"R_6Qh0qHXdzAwGebE",0.5241305125896214,-0.42092136820934417,0.07054565,0.80992997,0.8619196,0.87278605
"R_3C1vaGDVoU1GWn2",0.5512808584534017,-0.41431097136270734,0.19939905,0.84695214,0.800348,0.81369627
"R_5L9kpBKBMIpwash",0.5290506625085248,-0.39442971027768026,0.21241048,0.82849365,0.6488294,0.68948036
"R_5eOYoE9QvCdsKU0",0.5572578321461675,-0.3705323619791032,0.2330714,0.88293505,0.8921434,0.75620157
"R_7JdftxOvzWxQG1X",0.5646569143842796,-0.3766941007686642,0.22445217,0.8308454,0.8848906,0.7596595
"R_1ZWXE5GWZU5kDlh",0.5489373181327204,-0.4555245213917848,0.2396185,0.7319271,0.74959785,0.8684605
"R_3UAfseEmYR0YwDv",0.5366829344530956,-0.39965846367717267,0.22712809,0.85422,0.8545592,0.8030928
"R_6AXrzgz1ebUrMzf",0.5233667671906095,-0.4205402015016202,0.04166769,0.813192,0.8594275,0.83940667
"R_1VayM2oHs6ip6BX",0.5561803316298394,-0.4210422683863885,0.032391842,0.85287964,0.7882295,0.77239627
"R_3Y3vIsIYumdfXuF",0.5610706043165633,-0.2598227418324912,0.147767,0.7614085,0.63320714,0.55559266
"R_6ltxCWyQPfwzISM",0.5530065758315845,-0.37969440348191275,0.37073207,0.8319456,0.79188174,0.53526586
"R_68TaIvxwrBlFjzE",0.5726754902237756,-0.3571177208151602,0.23271075,0.856625,0.76102644,0.4893925
"R_7ovHIjLaaq8gZGN",0.5171710018320306,-0.23638503279698433,0.19599396,0.8959059,0.8686648,0.7922341
"R_5JB31zE9KNW8bWp",0.501105302173757,-0.2863725728785275,0.08795626,0.5281238,0.54219854,0.3977894
"R_5wLExeb0T4RqGRH",0.5738980140579377,-0.39459110011848186,0.2524482,0.8450565,0.763529,0.5800675
"R_1dlqYsnMGUBVIZj",0.5101579903294857,-0.43001604371029806,0.044883765,0.8335941,0.85245574,0.85671353
"R_5wU0GOv3ETSbYwV",0.5114240766118361,-0.5301351089158195,0.011183795,0.55694026,0.61560297,0.38804084
"R_3nOzyX0RrZyUL7c",0.518008124450305,-0.32459659425776993,0.15269235,0.85261124,0.81821704,0.7567776
"R_3RO0cA5RMjMDaH8",0.5342890397471188,-0.35361100263142403,0.12867521,0.84369946,0.7967292,0.8416355
"R_1RtouSMNroCEKXL",0.5493437277206216,-0.34073121925118127,0.11078331,0.7656065,0.7457078,0.4871909
"R_7eavxxdzFY6BKRO",0.5030391132025264,-0.32148600666125626,0.20032968,0.87163955,0.86135083,0.6364095
"R_5WKVpz7zQTCujKh",0.5601108035635929,-0.37392737395290526,0.2359567,0.8949238,0.8838378,0.85231996
"R_6oX3L4tzOQcvjFf",0.539254589050992,-0.42419101663982534,0.295883,0.86851203,0.8971984,0.8549131
"R_1rJFfWWIueI9osq",0.534456418801211,-0.38017670669086384,0.27750343,0.8798819,0.86977464,0.64254296
"R_3jvyO9GCm6Y9U8n",0.5066180973374884,-0.37857932753291895,0.09915545,0.6192838,0.46738273,0.6154304
"R_1dKsqQRREjITIgR",0.5588973716486132,-0.3368219737129819,0.28312725,0.8330448,0.84940207,0.679965
"R_3D1hySjFtHLvtfc",0.5421796685708224,-0.36731771748392944,0.15932569,0.8458695,0.79430854,0.43327832
"R_1CY0tib8HR8cHzH",0.5467583954186437,-0.4062701068197627,0.20009702,0.8493828,0.8170386,0.80632913
"R_5fxFWpGUonb3nJk",0.564945368615585,-0.37503492061667815,0.048594624,0.6873365,0.6546875,0.6172022
"R_1GT8XQhXhR0Q7YZ",0.5342326611241827,-0.3389383794105314,0.40060925,0.7531023,0.6721783,0.47185203
"R_7nbdAMoKEK7jWiR",0.5267425824992643,-0.3643388381019421,0.27975297,0.84559846,0.813489,0.7223943
"R_7je3pLtFstpTCV1",0.5738242210734489,-0.3164288518937796,0.22980402,0.73439103,0.77348167,0.7975109
"R_7msj45SF0WnTDJn",0.5229192719782382,-0.3402384388457219,0.08795626,0.83934325,0.84144264,0.8128113
"R_5QSk8NJTjcnLASR",0.5347414105051445,-0.33369394135908814,0.075294,0.86167395,0.7906666,0.6379401
"R_3BzYvjSOmwxgxxx",0.5184896383241979,-0.36253692050041464,0.11129999,0.7407783,0.5840928,0.676808
"R_6ENgZVH4WwR6HCh",0.5207209692751442,-0.39331554824133935,0.11057663,0.91264534,0.9145193,0.5071406
"R_70uzYYptgBOEfoO",0.5202386243789416,-0.34942993925536936,0.18649188,0.879371,0.8752654,0.84596217
"R_7jNy7csPsdy3n3N",0.5457177426335847,-0.25375043411694853,0.19219314,0.85609144,0.84940207,0.43327832
"R_5Ii1v4jJIHW6yr9",0.5702249065723927,-0.3626102944519138,0.08716487,0.78156203,0.8039515,0.79575056
"R_51ix0M1JSotyHPL",0.5330006838324727,-0.38484481486080907,0.2854971,0.80920464,0.85525835,0.679965
"R_5E13aUfXNiVbsh2",0.5472679364282549,-0.2606497533096593,0.10696511,0.88495827,0.87417555,0.63947254
"R_3IIS8ZDqIzNSYYp",0.5538037231817962,-0.47412280540860213,0.15545623,0.7601765,0.6714525,0.8628001
"R_3aKntB50cv53rED",0.5314351562808947,-0.3449491862381493,0.18269104,0.84641093,0.74310714,0.39307475
"R_1xdBAjYFpTBfI4N",0.5788980030965335,-0.3678878468491458,0.057005897,0.8338685,0.8099247,0.64870656
"R_73FHocuq7F7AxS9",0.515952713632716,-0.4353150777787727,0.051563308,0.74296933,0.7279644,0.837765
"R_5MrFA0SHpiDe4nT",0.5173625170823967,-0.3677940166639065,0.15545623,0.7870278,0.8333943,0.7922341
"R_5l3RxHphOqoSiMH",0.5449743583203601,-0.40186017469457225,0.05898502,0.7786469,0.75347614,0.86550415
"R_52YolXPc7g5fDwq",0.5365382847195942,-0.32492525746527234,0.07212844,0.7342087,0.60875285,0.67051303
"R_17txWsYMEXvnaaB",0.4995377465530607,-0.5226570697582038,0.020960633,0.7131465,0.7307748,0.5630719
"R_6FlFNAz7FfOhY9l",0.5676744458222467,-0.41567377300539615,0.25462922,0.7477685,0.79188174,0.74244124
"R_7VOreSD2GVIrN6P",0.5505432051830539,-0.420338147544499,0.20126031,0.9218078,0.9244265,0.78054404
"R_59iSJ7s5nbRRfpQ",0.5534453377369679,-0.34121031696134335,0.2855005,0.7166082,0.70315284,0.5838763
"R_3NvIit1zIFKpszL",0.5636842039021565,-0.40627992353150266,0.30319387,0.84695214,0.7685172,0.7384509
"R_7AG4Apetno0F6pX",0.5241288325733042,-0.37324745229534145,0.045131154,0.8509987,0.86078155,0.8595633
"R_1hPnC8GxPv6PdxT",0.5428409399040305,-0.35768437828586785,0.19599396,0.7859349,0.74310714,0.71787465
"R_5VR6FaStxAXGPo4",0.5334874400282967,-0.40658646752373634,0.23812068,0.82424825,0.75347614,0.6172022
"R_5KvbQ0X0e6Jsq4f",0.528199575880624,-0.39135086737464875,0.09481675,0.8571585,0.895189,0.803975
"R_1stWE9hU3xeU7Br",0.5324368998416874,-0.35066225437021575,0.2540519,0.7433801,0.6035064,0.5026815
"R_1r3vHVpighOJTIj",0.5093750648350529,-0.4052457244837758,0.23379272,0.8439711,0.87851095,0.6564528
"R_1nPSLToDsCz4Bd7",0.5101116140460811,-0.3962371243178942,0.2667042,0.70352477,0.66927224,0.47621834
"R_1V3KJd9gfBcn43k",0.5784718473119681,-0.4524574202840018,0.07608539,0.84965235,0.87308127,0.43327832
"R_5DqBtbIQ9Ipy49j",0.5184772755964531,-0.44595459886252,0.03639866,0.81029254,0.7967292,0.54630834
"R_5doH6Y8zveVAAh5",0.5549989061437401,-0.45031008869491096,0.11036996,0.8379774,0.8817194,0.676808
"R_3VOcxVnIvgTLjrl",0.5281677063836092,-0.3807443173169692,0.2330714,0.84965235,0.86755043,0.8627128
"R_5e5StZj6iPUMNMd",0.5133828229001139,-0.4267608285055377,0.09915545,0.79321665,0.7967292,0.76023656
"R_6ddjagZg6hhdMnw",0.5631895788721483,-0.3451309266662567,0.025792383,0.78975904,0.83800477,0.5630719
"R_1bhjglrvib8iIX7",0.5035627706827828,-0.3546558958197701,0.035220183,0.81029254,0.86587167,0.676808
"R_6QDGnGAZA7LvU8X",0.4991086731564795,-0.4796095905282165,0.019728716,0.7276401,0.7784225,0.6410067
"R_1HvfLxOeNiPxvgd",0.539580983069252,-0.4153957032363599,0.022374803,0.83276975,0.86977464,0.869501
"R_53fYyn0TEz9DKqT",0.5633194109784165,-0.30477395084688363,0.3302291,0.59094816,0.52124214,0.8178277
"R_7B8PnXoIf273rxn",0.5469086137381878,-0.3103085141725394,0.3048984,0.9027052,0.91544104,0.73106897
"R_3LtVTUp3x97VLvb",0.5537650256360176,-0.38230703097692714,0.18269104,0.85742503,0.86011815,0.8559672
"R_6fWuyNwPzuffFJf",0.5845883034646207,-0.31356252209609287,0.42568782,0.35731494,0.55893457,0.1778375
"R_3knskwuWGDBOZxv",0.5241872922581728,-0.4202559266013359,0.05824285,0.763507,0.7109935,0.8198948
"R_5VCiYAPvxBrfBO6",0.5586906766581505,-0.4032500409244348,0.37751234,0.82834226,0.80634606,0.775303
"R_5ayIl5RFOF3b93C",0.5343242609008987,-0.41454269766577617,0.18554166,0.8619384,0.82875586,0.78054404
"R_1OIw4HGjVpjAwbQ",0.5549719809592398,-0.39199926928801543,0.18174082,0.80521244,0.706008,0.69107187
"R_8gcCk58yAQLlcMQ",0.5677095191867455,-0.36916271850157556,0.4014846,0.8366097,0.81111443,0.679965
"R_3wgL9kyNBoNvcMR",0.5554322809832843,-0.3839147421856084,0.23812068,0.8674655,0.82875586,0.6736572
